LBA,Frequency
3216781312,7
3216805888,10
3216809984,7
3216834560,11
3216855040,7
3216859136,8
3216883712,8
3216904192,6
3216928768,10
3216932864,9
3216957440,10
3216961536,7
3216982016,9
3217006592,8
3217031168,8
3217051648,9
3217080320,8
3217104896,12
3217108992,10
3217129472,9
3217154048,6
3217178624,6
3217203200,11
238637056,52
3217207296,10
3217231872,10
3217256448,9
3217276928,7
3217281024,3
3217301504,8
3217326080,10
3217350656,11
3217354752,13
3217379328,6
3217399808,7
3217403904,5
3217428480,9
3217448960,14
3217453056,14
3217473536,7
3217477632,8
3217502208,4
3217506304,7
3217526784,5
3217551360,9
3217575936,12
3217580032,14
3217600512,10
3217604608,10
3217629184,7
3217633280,8
3217653760,6
3217657856,7
3217678336,10
3217682432,5
3217702912,12
3217727488,7
3217731584,12
3217752064,8
3217756160,8
3217780736,6
3217784832,11
3217805312,8
3217825792,13
3217829888,4
3217854464,12
3217879040,6
3217903616,4
3217907712,9
3217928192,10
3217932288,6
3217952768,11
3217956864,5
3217977344,9
3218001920,5
3218026496,10
3218030592,5
3218055168,7
3218079744,6
3218100224,11
3218104320,14
3218128896,8
3218149376,6
3218173952,7
3218178048,5
3218202624,6
3218227200,9
3218251776,8
3218272256,10
3218276352,10
3218300928,8
3218325504,9
3218329600,5
3218354176,8
3218374656,9
3218399232,6
3218423808,6
3218448384,10
3218452480,9
3218472960,10
3218477056,10
3218497536,7
3218501632,10
3218522112,7
3218546688,6
3218571264,9
3218575360,5
3218599936,11
3218624512,8
3218644992,9
3218649088,11
3218669568,5
3218694144,10
3218698240,7
3218718720,7
3218722816,12
3218747392,7
3218767872,9
3218771968,7
3218796544,7
3218817024,9
3218821120,13
3218841600,8
3218845696,5
3218870272,10
3218874368,8
3218894848,11
3218919424,6
3218944000,10
3218968576,6
3218993152,11
3219017728,5
3219021824,10
3219042304,11
3219046400,8
3219066880,4
3219091456,10
3219116032,7
3219120128,7
3219144704,7
3219169280,8
3219189760,9
3219193856,9
3219214336,6
3219238912,11
3219263488,8
3219267584,10
3219292160,9
3219312640,7
3219316736,10
3219341312,7
3219361792,8
3219365888,8
3219386368,11
3219390464,7
277495808,4
3219410944,6
407289856,18
1910087680,11
1910054912,18
1918730240,19
1918763008,16
1918828544,16
1918795776,18
1016594432,19
3219415040,15
1016627200,18
1016659968,16
1016692736,18
3219419136,10
1551225856,178
1508738048,126
1507406848,113
1600958464,181
1493361664,160
3219427328,6
3219431424,8
3219435520,4
3219460096,11
3219464192,5
3219488768,8
36414820352,237
36414836736,93
3219513344,6
3219533824,6
3219558400,6
3219582976,10
3219607552,8
3219611648,10
3219636224,7
3219656704,7
2901467136,4
253362176,261
3219660800,9
2679451648,29
3219664896,11
117612544,4
3219668992,8
2193743872,29
3219693568,11
932573184,11
3219697664,6
3219722240,8
3228667904,5
3228811264,49
148918272,18
3219726336,9
16247848960,11
3219730432,9
36414873600,108
36414840832,34
36414894080,58
3219755008,7
3219759104,11
3219779584,8
148922368,4
117616640,4
3219783680,9
3219808256,6
3219812352,8
3219836928,10
3219857408,4
3219881984,8
3219902464,11
3219906560,7
3219935232,9
3219939328,8
3219963904,10
3219988480,7
3219992576,9
3220013056,5
3220017152,10
3220041728,8
3220062208,9
16221114368,10
277499904,2
3220086784,7
3220111360,10
3220115456,6
3220135936,10
3220140032,9
3220164608,11
3220168704,9
3220189184,11
3220213760,5
3220234240,7
3220238336,8
277504000,2
3220258816,11
3220287488,10
3220312064,8
3220336640,6
3220357120,7
3220361216,10
3220385792,8
3220410368,11
377569280,26
3220434944,8
3220459520,5
3220463616,8
3220488192,5
36414816256,157
3220508672,11
3220529152,9
3220533248,6
3220557824,10
3220578304,10
3220582400,9
3220602880,7
3220606976,7
3220631552,5
3220656128,9
277508096,8
3220680704,9
3220701184,6
3220705280,6
3220729856,6
3220754432,10
3220758528,9
3220783104,6
3220803584,6
3220824064,7
3220828160,7
3220852736,8
3220873216,7
3220877312,8
3220897792,5
3220901888,9
3220926464,10
3220951040,6
3220975616,11
3221000192,5
3221024768,7
3221028864,7
3221049344,6
3221053440,6
3221078016,4
3221098496,14
3221123072,6
3221147648,5
3221168128,6
3221172224,7
3221196800,6
3221221376,13
3221225472,7
3154141184,35
3154153472,7
3154178048,4
3154202624,8
3154227200,4
3154231296,10
3154251776,16
3154255872,10
3154280448,11
3154300928,9
3154325504,5
3154350080,10
3154374656,7
3154399232,7
3154423808,7
3154427904,7
3154448384,8
3154452480,8
3154472960,12
3154497536,11
3154501632,14
3154526208,6
3154550784,9
3154575360,6
3154595840,10
3154599936,8
3154620416,10
3154649088,10
3154673664,7
3154698240,3
3154718720,13
3154722816,12
3154747392,15
3154771968,7
3154796544,3
3154821120,5
3154825216,4
3154845696,16
3154849792,8
3154870272,13
3154898944,10
3154903040,12
3154907136,14
3154927616,5
3154952192,5
3154976768,3
3155001344,12
3155025920,11
3155030016,16
3155050496,7
3155075072,9
3155079168,7
3155103744,7
3155124224,18
3155148800,8
3155177472,8
3155202048,5
3155226624,6
3155251200,11
3155275776,11
3155300352,7
3155304448,6
3155324928,4
3155349504,6
3155353600,7
3155378176,9
3155398656,12
3155423232,11
3155447808,6
3155451904,9
3155476480,7
3155496960,13
3155501056,9
3155521536,3
3155525632,9
3155546112,12
3155570688,7
3155574784,13
3155599360,7
3155619840,11
3155623936,5
3155648512,8
3155668992,11
3155673088,6
3155693568,5
3155718144,8
3155722240,4
3155746816,10
3155767296,5
3155771392,7
3155791872,10
3155816448,6
3155836928,13
3155841024,8
3155861504,7
3155865600,10
3155886080,9
3155890176,7
3155914752,9
3155939328,10
3155943424,6
3155968000,12
3155988480,10
3156013056,10
3156037632,5
3156041728,9
3156066304,5
3156086784,9
3156111360,6
3156135936,9
3156156416,8
3156180992,8
3156205568,10
3156209664,8
3156234240,6
3156258816,11
3156283392,7
3156303872,9
3156328448,7
3156353024,8
3156377600,5
3156381696,9
3156406272,4
3156426752,6
3156430848,8
3156451328,12
3156455424,11
3156475904,10
3156480000,8
3156500480,2
3156504576,7
380338176,24
3156529152,5
3156553728,14
3156557824,7
3156578304,9
3156602880,11
3156623360,6
3156627456,6
3156647936,15
3156676608,10
3156701184,13
3156721664,3
3156725760,5
3156746240,8
3156770816,8
3156791296,11
3156795392,13
3156819968,7
3156844544,8
3156869120,7
853983232,12
2277904384,14
2277871616,16
2278682624,20
2278748160,19
2278715392,20
2278780928,19
3156873216,9
2676408320,22
2676375552,22
2676441088,21
2676473856,21
3156877312,6
3156910080,8
3156914176,10
3156934656,6
3156959232,9
3156983808,6
3157008384,9
3157012480,9
3157032960,6
3157037056,7
3157057536,10
3157082112,7
3157102592,7
3157106688,8
3157127168,5
932577280,12
3157131264,8
3157159936,4
3157164032,7
3157188608,7
277512192,2
3157213184,6
3157233664,9
3157237760,17
3157262336,6
3157286912,8
3157311488,6
3157331968,6
3157336064,8
3157360640,12
3157381120,9
3157401600,4
3157405696,8
3157426176,10
3157430272,3
16221118464,9
3157450752,13
3157475328,8
3157479424,7
3157483520,9
3157504000,5
3157508096,10
3157512192,9
3157532672,7
3157557248,4
3157577728,14
3157581824,9
3157602304,9
3157626880,6
3157630976,6
3157655552,6
3157676032,12
3157680128,9
3157700608,8
3157725184,9
3157745664,10
3157749760,4
3157770240,12
3157774336,9
3157798912,11
3157823488,11
3157852160,10
3157876736,5
3157897216,8
3157901312,9
3157921792,9
3157950464,11
3157975040,9
3157999616,5
3158020096,6
3158044672,11
3158069248,8
3158093824,7
3158097920,10
3158118400,11
3158142976,8
3158147072,11
3158171648,9
3158192128,9
3158216704,7
3158220800,10
3158241280,9
3158245376,10
3158269952,9
3158294528,10
3158298624,7
3228585984,7
3158323200,8
3158347776,9
3158368256,9
3158372352,6
3158396928,14
3158417408,7
3158441984,10
3158446080,6
3158470656,11
3158495232,6
3158519808,10
3158540288,6
3158564864,10
3158589440,6
3158593536,10
3158618112,6
3158638592,6
3158663168,8
3158687744,10
3158708224,7
3158712320,8
3158732800,9
3158736896,8
3158757376,6
3158761472,6
3158786048,10
3158810624,13
3158835200,5
3158859776,7
3158880256,13
3158884352,8
3158888448,6
3158908928,15
3158913024,13
3158933504,5
277516288,8
3158958080,6
3158978560,7
3158982656,10
3159003136,12
3159027712,10
3159031808,9
3159056384,10
3159080960,6
3159105536,10
3159130112,9
3159154688,9
3159158784,6
3159179264,6
3159203840,9
3159228416,9
3159252992,10
3159273472,6
3159298048,10
3159322624,10
3159326720,8
3159347200,6
3159371776,8
3159375872,6
3159396352,9
3159420928,9
2193747968,16
3159445504,10
3159474176,10
3159478272,10
3159502848,9
3159523328,10
3159527424,8
3159547904,8
3159572480,6
3159592960,4
3159597056,9
3159617536,13
3159621632,10
3159646208,10
385703936,30
3159670784,6
3159695360,5
3159699456,5
3159719936,8
3159744512,8
3159748608,9
3159752704,9
3159773184,14
3159797760,6
3159818240,8
3159822336,8
3159842816,7
3159867392,13
3159887872,8
3159891968,8
3159916544,10
3159920640,9
3159941120,4
3159965696,11
3159990272,9
3159994368,7
3160014848,12
3160039424,5
3160064000,13
3160088576,8
3160092672,11
3160113152,7
3160137728,7
3160162304,6
3160182784,8
3160207360,7
3160231936,5
3160236032,6
3160260608,6
3160281088,8
3160305664,9
3160309760,13
3160330240,5
3160334336,7
3160354816,5
3160358912,6
3160363008,6
3160383488,6
3160408064,8
3160428544,7
3160432640,9
3160453120,7
3160477696,8
3160498176,14
3160502272,11
3160526848,9
3160530944,8
3160555520,9
3160576000,9
3160600576,6
3160604672,9
3160625152,9
3160629248,6
3160649728,8
3160653824,11
3160678400,8
3160702976,6
3160723456,8
3160727552,8
3160748032,8
3160772608,9
3160793088,9
3160797184,6
3160817664,11
3160821760,11
3160825856,9
3160846336,7
3160870912,11
3160895488,9
3160920064,5
3160944640,9
3160948736,8
3160973312,9
3160997888,6
3161018368,10
3161042944,6
3161067520,9
3161088000,10
3161112576,11
3161116672,8
3161141248,11
3161165824,7
3161190400,7
3161210880,9
3161214976,4
3161239552,11
3161243648,8
3161268224,16
3161288704,3
3161313280,9
3161337856,6
3161358336,13
3161382912,6
3161407488,8
3161411584,7
3161436160,8
277520384,4
3161452544,8
1051787264,22
3161456640,12
2324242432,19
2324275200,18
3161477120,8
16183152640,22
16183218176,20
16183185408,20
16183250944,20
16228179968,8
16228212736,7
16228245504,8
16228278272,7
3161481216,10
3161489408,8
3161497600,7
3161522176,7
3161526272,6
36414877696,74
36415299584,193
3161546752,12
3161567232,5
3161571328,6
3161595904,8
3161600000,5
3161624576,4
3161645056,10
3161669632,5
3161694208,5
3161714688,7
388702208,29
2769485824,24
3161718784,8
485093376,27
3161722880,6
3161747456,7
3161772032,11
932581376,12
3161776128,8
3161780224,6
3161804800,12
3248857088,33
3222474752,28
3228315648,48
3224829952,33
3227099136,29
3228409856,23
3228381184,53
3228626944,48
3228606464,19
3228737536,29
3228803072,28
3161808896,6
36414889984,90
3161833472,15
266186752,28
535920640,28
897417216,28
3161858048,7
3161878528,7
3161882624,8
3161903104,6
1872625664,16
3161927680,10
3161931776,7
3161956352,12
3161960448,11
3161964544,7
3161985024,9
3162009600,11
3162030080,6
3162034176,7
3162054656,8
3162079232,9
3162099712,8
3162103808,9
277524480,2
277532672,2
16221122560,7
3162128384,12
3162132480,7
3162157056,9
3162181632,8
3162202112,7
3162226688,12
3162230784,12
3162251264,10
3162275840,3
3162296320,4
3162300416,11
3162324992,5
3162349568,9
3162374144,11
3162394624,10
3162398720,9
3162423296,6
3162443776,9
3162464256,6
3162468352,9
3162492928,6
3162497024,9
277536768,6
3162521600,11
3162546176,9
3162566656,11
3162570752,5
3162591232,5
3162615808,11
3162636288,10
3162640384,10
3162664960,8
3162669056,9
3162689536,10
674824192,17
16098209792,8
3162714112,6
3162738688,11
117620736,4
1733943296,1492
576352256,109
992415744,368
3162742784,10
3162746880,8
3162771456,8
3162796032,6
148926464,4
2334720,59
3162816512,9
2618056704,6
3162820608,11
3162845184,8
3162849280,9
3162853376,8
3162873856,9
3162877952,11
277540864,10
3162902528,4
3162923008,6
3162927104,7
3162947584,11
3162972160,9
16247853056,5
932585472,8
3162976256,8
117624832,4
3162980352,7
2280222720,16
131993600,104
3162984448,7
3163009024,10
3163033600,11
3163058176,5
3163062272,8
3163086848,8
3163107328,11
3163131904,6
3163156480,13
3163181056,8
3163201536,7
3163226112,9
3163230208,6
388718592,27
3163254784,11
3163279360,4
3163303936,9
3163328512,9
3163353088,8
3163357184,5
3163381760,12
3163402240,8
3163426816,9
3163451392,10
3163471872,8
3163496448,6
3163521024,7
3163525120,9
3163549696,8
3163574272,6
3163594752,8
3163598848,7
3163619328,7
3163623424,8
3163643904,7
3163648000,8
3163652096,6
3163672576,7
3163697152,10
3163717632,11
3163721728,7
3163742208,6
3163766784,5
3163787264,6
3163791360,11
3163815936,9
3163820032,9
3163840512,6
3163865088,7
3163889664,10
3163893760,6
3163914240,5
3163938816,8
3163942912,5
3163967488,9
3163992064,10
3164012544,7
3164037120,8
3164061696,8
3164082176,10
277544960,4
3164086272,6
3164106752,10
3164110848,13
3164135424,10
3164160000,6
3164184576,7
3164209152,9
3164233728,11
3164237824,4
3164241920,6
3164262400,11
3164266496,13
3164291072,7
3164311552,11
3164315648,7
3164336128,10
3164340224,9
3164360704,8
3164364800,9
3164368896,9
3164389376,10
3164413952,5
3164438528,4
2769489920,19
148930560,4
3164463104,9
16098213888,10
3164467200,10
3164491776,9
117628928,4
932589568,8
16247857152,5
2706952192,4
3164516352,9
16247027712,8
148983808,18
3164565504,9
148987904,4
2552639488,14
2552643584,8
2701111296,2
2699661312,4
167510016,11
158797824,11
3164569600,7
1114988544,2
1109188608,4
2597457920,8
3164573696,6
3164581888,8
16226942976,3
16226877440,3
16226811904,3
16226746368,3
16226484224,10
16226549760,3
16226615296,3
16226680832,3
2947510272,4
2947444736,4
2947379200,4
2947313664,4
2947248128,4
2947182592,4
2947117056,4
2947104768,4
12333391872,4
12333326336,4
16275939328,3
16275873792,3
16275808256,3
16275742720,3
16275480576,3
16275677184,3
16275546112,3
16275611648,3
16275415040,10
3026292736,3
3026227200,3
3026161664,10
12333563904,2
12333498368,2
849580032,3
849514496,13
3026677760,2
3026620416,3
3026358272,3
3026423808,3
3026489344,3
3026554880,3
849907712,2
849842176,2
849645568,3
849711104,3
849776640,2
2609922048,5
2609987584,5
2610053120,5
2609856512,5
2609790976,10
2610315264,5
2610249728,5
2610184192,5
2610118656,5
2982526976,2
2982592512,2
2982658048,2
2982461440,2
2982395904,2
2982338560,6
16299163648,4
16299098112,4
16299032576,4
16298967040,12
16298901504,3
16298835968,3
